content_id,content_type_id,content_type_name,title,address,zipcode,longitude,latitude,overview,homepage,contact,hours,featured_menu,menu,parking,closed_days,restroom,credit_card,detail_information,region_code,signgu_code,large_category_code,large_category_name,middle_category_code,middle_category_name,small_category_code,small_category_name,Score_Nature,Score_Food,Score_Photo,Score_Culture,Score_Activity,Score_Shopping,stay_time_minutes,stay_min,stay_max,stay_src,satisfaction_score,qual,qual_rel,qual_category,satisfaction_src,food_tags
2839903,39,음식점,피즈 버거 노형점,제주특별자치도 제주시 노형10길 6 (노형동),63083,126.4776191647,33.4836508470,"피즈 버거 노형점은 제주공항에서 가까운 노형동에 위치한 수제버거 전문점이다. 이곳의 버거는 패티부터 번까지 모두 직접 수제로 만들어져, 한 입 베어 물 때마다 제주도의 신선한 식재료와 풍부한 풍미가 그대로 전해진다. 대표 메뉴인 ‘피즈버거’는 두툼한 소고기 수제 패티에 구운 양파, 구운 파프리카, 스위스 치즈 등이 조화를 이루며 고급스럽고 깊은 맛을 자랑한다. 버거의 퀄리티는 물론 다양한 사이드 메뉴도 함께 제공되어 만족도를 높인다. 연인과의 데이트, 가족 외식, 친구들과의 캐주얼한 모임 등 누구와 함께 방문하더라도 모두가 만족할 수 있는 공간이다. 내부는 깔끔하고 모던한 인테리어로 꾸며져 있어 식사와 함께 감각적인 분위기를 즐길 수 있다. 또한 매장에서는 피즈 버거만의 개성이 담긴 티셔츠, 컵, 프래그런스 등 다양한 굿즈도 판매하고 있어 기념품을 구매하기에도 좋다. 인근에는 이호테우해변, 용두암 해안도로, 도두봉 등 제주의 대표적인 관광 명소들이 가까이 있어 여행 동선에 포함하기에도 최적의 위치에 있다.",https://www.instagram.com/fizz_jeju,0507-1473-3253,- 10:00~20:00 / - 준비 시간 15:00~16:00 / - 마지막 주문 19:30,피즈버거,아메리칸버거 / 치즈갈릭감자튀김 / 더블버거 등,가능,연중무휴,Unknown,Unknown,Unknown,50,110,FD,음식,FD03,간이음식,FD030200,"피자, 햄버거, 샌드위치 및 유사음식",20,90,50,0,10,20,30,15,45,observed,0.8146,0.8194,0.8347,0.7903,blend,양식·세계음식
2854335,39,음식점,피커스 제주,제주특별자치도 제주시 아연로 444-1 (오등동),63240,126.5287816055,33.4739110719,"피커스 제주는 카페를 넘어 다양한 문화 콘텐츠를 경험할 수 있는 복합문화공간이다. 깔끔하고 세련된 인테리어와 탁 트인 실내 공간, 그리고 이국적인 야자수 정원이 어우러져 도심 속에서 휴식을 즐기기에 제격이다. 특히 실내에서는 웅장한 한라산 전망을 감상할 수 있어, 제주의 자연을 실내에서도 만끽할 수 있다. 이곳에서는 공연, 전시, 박람회, 플리마켓 등 다양한 문화 행사가 열려 방문할 때마다 새로운 즐거움을 느낄 수 있다. 또한 조용한 공간에서 일이나 공부를 하고 싶은 사람들을 위한 워크룸과 스터디룸도 예약제로 운영되고 있어 활용도가 높다. 제주공항에서 차로 약 15분 거리에 위치해 있어 접근성이 좋으며, 여행 중 가볍게 들르거나 드라이브 코스로도 손색없는 공간이다.",https://www.instagram.com/pickus_jeju,0507-1401-0240,10:00~19:00 (마지막 주문 18:30),넛브리즈,피커스 핫도그 / 마농바게트 / 쑥떡쑥떡 수건케이크 등,가능,연중무휴,있음,가능,화장실: 있음,50,110,FD,음식,FD05,카페/ 찻집,FD050100,카페,80,50,80,80,60,30,60,45,75,category,0.8263,,0.0,0.8263,category,
4071126,39,음식점,핀스,제주특별자치도 서귀포시 대정읍 노을해안로532번길 8,63501,126.1822142971,33.2635820339,"수십 개의 돌과 원목을 조합한 독특한 외관이 눈길을 끄는 제주 대정읍 해안가 카페로, 통창 너머 바다에서 야생 남방큰돌고래를 목격할 수 있는 돌고래 뷰 전문 카페다. 핀스는 1회용품을 사용하지 않는 친환경 경영을 지향하는 카페로, 제주의 전통 돌집 구조를 재해석한 건물 내부에는 돌고래 사진 액자와 관련 서적이 가득해 공간 자체가 돌고래를 향한 다정한 기다림의 장소처럼 느껴진다. 야외 테라스와 옥상에서도 수평선을 조망하며 돌고래의 등장을 기다릴 수 있으며, 돌고래가 나타나면 사장님이 직접 알려주는 것도 이 카페만의 특별한 경험이다. 남방큰돌고래를 모티브로 제작한 시그니처 디저트는 눈과 입을 함께 즐겁게 하는 인기 메뉴다. 인근 송악산·알뜨르비행장과 연계한 서귀포 서쪽 해안 드라이브 코스로 즐기기 좋다.",Unknown,0507-1355-4085,11:00~19:00 (마지막 주문 18:30),초코 에스프레소 콘파냐,아메리카노 / 조각 케이크 / 제주 감귤 주스 등,가능,매주 수요일,Unknown,Unknown,Unknown,50,130,FD,음식,FD05,카페/ 찻집,FD050100,카페,80,70,90,30,60,10,60,45,75,category,0.8263,,0.0,0.8263,category,
2891431,39,음식점,하귀정담,제주특별자치도 제주시 중앙로12길 21 (삼도이동),63168,126.5224396217,33.5121511830,"하귀정담은 푸짐한 백반이 나오는 식당이다. 백반 메뉴는 A와 B코스, 백반, 1인백반이 있다. A코스는 야채비빔밥 2인분과 제육볶음, 생선구이가 나오며, B코스는 A코스에서 생선구이만 빠진 메뉴이다. 백반은 2인 이상부터 주문이 가능하고, 1인 백반은 혼밥 하는 사람들을 위한 메뉴이다. 두 백반 메뉴 모두 제육볶음과 생선구이가 나온다. 이외에도 저녁메뉴로 제주산 삼겹살과 김치전골 등의 메뉴도 있다.",Unknown,064-747-9681,- 10:00~22:00 / - 준비시간 14:00~17:00 / - 마지막 주문 21:00,백반,삼겹살 / 해물삼겹살 / 김치전골 등,가능,매주 일요일,Unknown,Unknown,Unknown,50,110,FD,음식,FD01,한식,FD010100,관광식당,0,90,0,0,0,0,60,45,75,category,0.816,,0.0,0.816,category,"고기·구이,해산물 요리,한식"
2861515,39,음식점,하라케케,제주특별자치도 서귀포시 속골로 29-10 (호근동),63571,126.5285812818,33.2426199585,"하라케케는 제주 서귀포 속골 팜빌리지 펜션 안에 위치한 이국적인 분위기의 감성 카페로, 특별한 휴양지의 느낌을 선사한다. 수백 그루의 야자나무와 하라케케가 어우러진 이국적인 정원에는, 발리에서 직접 수입해 온 섬세한 조각상들과 발리스윙 그네, 인공 폭포, 수영장까지 갖춰져 있어 해외 여행을 온 듯한 기분을 느낄 수 있다. 실내 공간 또한 발리 수공예 작품들과 라탄 소재의 가구들로 꾸며져 있어 따뜻하고 여유로운 분위기를 자아낸다. 하라케케에서는 커피와 각종 음료뿐 아니라 피자, 디저트, 칵테일 등 다양한 메뉴를 즐길 수 있다. 카페를 이용하는 고객에게는 야외 썬베드와 데이비드를 이용할 수 있다.",https://www.instagram.com/harakeke_jeju,0507-1311-0878,09:00~20:00 (마지막 주문 19:00),모카라떼,아메리카노 / 허니 블랙슈가 라떼 / 썬셋 하라케케 등,가능,연중무휴,있음,Unknown,화장실: 있음,50,130,FD,음식,FD05,카페/ 찻집,FD050100,카페,80,70,90,20,60,10,60,45,75,observed,0.9122,0.9167,0.9502,0.8263,blend,
2910852,39,음식점,하례감귤점빵협동조합,제주특별자치도 서귀포시 하례로 272,63613,126.6233508455,33.2713439657,"하례감귤점빵협동조합은 서귀포시 하례리 효돈천 인근에 위치한 체험 공간으로, 제주 전통 먹거리를 직접 만들고 맛볼 수 있는 곳이다. 대표 프로그램인 상웨빵 만들기 체험을 비롯해 다양한 상웨빵과 제주 전통 저알코올 음료인 쉰다리를 판매한다. 지역 여성협동조합이 운영하는 곳으로 제주의 식문화를 체험할 수 있어 여행객들에게 인기가 높으며, 제주의 전통과 지역의 정취를 함께 느낄 수 있다.",Unknown,064-767-4545,- 09:00~15:00- 준비시간 12:00~13:00- 마지막 주문 14:30,한라봉상웨빵,쉰다리 / 하례상웨빵 / 감귤상웨빵 등,가능,매주 일요일,Unknown,Unknown,Unknown,50,130,FD,음식,FD03,간이음식,FD030100,제과,20,90,50,80,90,50,30,15,45,category,0.85,,0.0,0.85,category,"제주 향토음식,분식·간편식"
404185,39,음식점,하르방밀면,제주특별자치도 서귀포시 대정읍 동일하모로 229,63508,126.255799872805,33.225848973466,"부산의 향토음식인 밀면을 제주도 하르방밀면 전문점에서 만날 수 있다. 제주 하르방밀면은 혈액을 깨끗하게 하여 고혈압, 성인병 예방에 도움을 주며, 노화 방지에도 도움이 되는 톳으로 만든 면을 사용하고 있다. 24시간 가마솥에서 우려낸 사골육수에 감초, 당귀 등 갖가지 한약재를 넣어 한번 더 우려낸 육수와 우리밀로 찰지게 뽑은 쫄깃한 면사리 그리고 파, 마늘, 고춧가루 등 12가지 엄선된 재료를 사용해 숙취해소 및 4계절 보양식으로 천하일미이다.",Unknown,0507-1352-5018,11:00~19:30 (마지막 주문 19:00),제주메밀비빔국수,수두리보말칼국수 / 꺼멍고기국수 / 흑돼지왕만두 등,가능,연중무휴,Unknown,가능,Unknown,50,130,FD,음식,FD01,한식,FD010100,관광식당,0,90,10,20,0,0,60,45,75,category,0.816,,0.0,0.816,category,"한식,면 요리"
4060735,39,음식점,하르방식당,제주특별자치도 서귀포시 태평로353번길 11 (서귀동),63592,126.560103683633,33.2470816098434,"하르방식당은 서귀포 올레시장 근처에 위치하고 있으며, 매일 아침 제주 바다에서 올라온 재료로 한 상을 차려내는 곳이다. 갈치조림, 고등어조림, 해물뚝배기까지 제주에서 꼭 먹어야 할 메뉴를 한 번에 담아낸 토속정식이 중심이다. 재료 본연의 맛을 살려 자극적이지 않으면서도 깊은 맛이 난다.",Unknown,0507-1409-3203,09:00~21:00,고등어조림 정식 1인,갈치조림 정식 1인 / 하르방 토속정식 1인 / 해물뚝배기 등,가능,매주 목요일,Unknown,Unknown,Unknown,50,130,FD,음식,FD01,한식,FD010100,관광식당,10,100,10,40,10,20,45,30,60,blend,0.8494,1.0,0.1813,0.816,blend,"제주 향토음식,해산물 요리,한식"
2853278,39,음식점,하르방짬뽕,제주특별자치도 제주시 하귀동남4길 4,63052,126.4124692997,33.4825082726,"하르방짬뽕은 제주시 애월읍 하귀1리에 있다. 재료를 아낌없이 사용하여 가성비 좋은, 도민 맛집으로 알려진 짬뽕전문점이다. 갈비짬뽕, 소불고기 짜장, 뼈다귀들깨짬뽕, 소양곱창짬뽕 등 독특한 메뉴가 있으며 차림새 또한 일반 짬뽕, 짜장과는 달라 비주얼 맛집이기도 하다. 주변 여행지로 알작지, 월대천 등이 있으며 공항 가는 길이라 들렀다 가는 여행자가 많다.",Unknown,064-723-9959,11:00 ~ 20:00 (브레이크타임 14:30~16:30 / 점심 라스트오더 14:30 / 저녁 라스트오더 19:30),뼈다귀들깨짬뽕,갈비짬뽕 / 닭고기짬뽕 / 짬뽕 / 소불고기짜장 / 볶음밥 등,불가능,매주 화요일 / 설·추석 연휴,Unknown,Unknown,Unknown,50,110,FD,음식,FD02,외국식,FD020100,중식,10,100,60,0,0,0,45,30,60,blend,0.8753,1.0,0.1813,0.8477,blend,"면 요리,중식"
2906595,39,음식점,하소로커피,제주특별자치도 제주시 한경면 불그못로 72,63007,126.21769000904973,33.29574462544849,"하소로커피는 제주 한경면 조수리의 한적한 마을에 자리한 공장형 로스터리 카페이다. 창고를 리모델링한 공간으로 로스팅 향이 가득한 실내와 여유로운 야외 공간을 갖추고 있어 편안한 분위기 속에서 커피를 즐길 수 있다. 다양한 마이크로랏 스페셜티 커피를 합리적인 가격에 제공하며, 대표 메뉴인 조수리라테도 많은 사랑을 받고 있다. 직접 만든 바닐라빈 시럽과 생크림, 에스프레소, 우유가 조화롭게 어우러져 부드럽고 풍부한 맛을 느낄 수 있다. 하소로커피는 제주도 내외 약 300여 개 카페에 원두를 납품하는 로스터리로, 직접 로스팅한 고품질 스페셜티 원두를 중간 유통 과정 없이 제공한다. 홀빈과 분쇄 원두, 드립백 등 다양한 형태로 구매할 수 있어 여행 후 제주의 커피 향을 집에서도 즐기기 좋다. 제주를 찾은 여행객은 물론 커피 애호가들에게도 꾸준히 사랑받고 있는 로스터리 카페이다",Unknown,064-799-6699,10:00~18:00 (마지막 주문 17:30),조수리라테,스페셜티 핸드드립 / 아메리카노 / 수제 호밀 스콘 등,가능,설·추석 당일,Unknown,Unknown,Unknown,50,110,FD,음식,FD05,카페/ 찻집,FD050100,카페,20,90,70,20,30,50,60,45,75,observed,0.9047,1.0,0.4512,0.8263,blend,
1018723,39,음식점,하영 흑돼지구이집,제주특별자치도 서귀포시 천제연로 101,63534,126.4165962685,33.2550751487,"하영은 제주방언으로 많이라는 뜻이다. 제주 중문관광단지 입구에 위치한 흑돼지구이 전문점으로 깔끔한 인테리어와 여유 있는 공간에서 요리를 맛볼 수 있다. 넓은 공간으로 단체나 가족 모임 일반 여행객 등 누구나 부담 없이 편하게 식사를 즐길 수 있으며, 도로보다 약간 높은 언덕에 위에 있어 중문 앞바다와 관광단지 일대의 아름다운 전망을 감상하며 하는 식사는 하영의 또 다른 매력이다. 흑돼지 오겹살, 모듬구이, 양념갈비 등 단품 메뉴들도 있지만 하영특선 등의 세트 메뉴와 하영스페셜은 전복요리, 양념갈비구이, 생흑돼지, 전복뚝배기, 영양돌솥밥을 한 번에 맛 볼 수 있다. 멜젓, 자리돔젓과 함께 먹는 흑돼지구이는 하영의 별미이며 낮에는 야외테라스에서 바다를 감상하며 식사를 할 수 있다.",https://blog.naver.com/hayoung7386011,064-738-6011,10:00~22:00 (마지막 주문 21:00),흑돼지 모둠한판,고사리강된장 / 전복버터구이 / 찰 돌솥밥 등,가능,연중무휴,있음,가능,화장실: 있음,50,130,FD,음식,FD01,한식,FD010100,관광식당,60,90,70,30,10,0,60,45,75,category,0.816,,0.0,0.816,category,"제주 향토음식,고기·구이,해산물 요리,한식"
2755913,39,음식점,하우스레서피,제주특별자치도 제주시 한림읍 일주서로 5892,63024,126.2954247979,33.4437523808,"2009년 문을 연 하우스레서피는 미국, 멕시코, 홍콩에서 25년 생활한 부부가 제2의 인생을 시작한 곳이다. 제주시 구좌읍에서 자란 당근은 수분도 많고 당도가 높은 특징이 있어 어느 곳보다 당근케이크, 당근 주스가 더 맛있다는 평이다. 앉아서 먹고 갈 수 있는 테이블도 있긴 하지만 이웃집 할머니의 소박한 가정집을 방문한 것 같아서 주문하고 포장해가기 좋다. 전국으로 택배가 가능한 것도 큰 장점이다.",Unknown,064-796-9440,10:00 ~ 19:00,당근케익,당근머핀 / 루이보스티 / 요한 당근 로프 케이크 / 아메리카노 등,가능,매주 화요일,가능 (남녀구분),가능,화장실: 가능 (남녀구분),50,110,FD,음식,FD05,카페/ 찻집,FD050100,카페,10,90,50,20,20,20,60,45,75,category,0.8263,,0.0,0.8263,category,
2854364,39,음식점,하하호호,제주특별자치도 제주시 우도해안길 532,63365,126.9485746495,33.5209209575,"하하호호는 하우목동항에서 북쪽으로 해안도로를 따라가면 있다. 2011년부터 흑돼지 버거를 판매하여 흑돼지 버거 맛집으로 소문이 났고, 올리브TV, 생생정보통 등 여러 미디어에 소개되었다. 돌집을 개조한 작은 수제 햄버거집으로 제주 본섬의 하도리가 보이고, 해 질 녘에는 노을이 아름답다. 내부 인테리어는 돌과 나무가 조화를 이루며 빈티지 하고, 야외 테이블 공간도 있다. 근처 여행지로 제주 우도 홍조단괴 해빈, 하고수동해수욕장 등이 있다. / ※ 반려동물 동반 가능",https://www.instagram.com/hahahohocafe,010-2899-1365,10:30~17:00 (16:00 라스트오더),구좌마늘 흑돼지버거,우도땅콩 흑돼지버거 / 매콤 흑돼지버거 / 제주딱새우 버거 등,가능,연중무휴,Unknown,Unknown,Unknown,50,110,FD,음식,FD03,간이음식,FD030200,"피자, 햄버거, 샌드위치 및 유사음식",40,90,70,10,10,0,60,45,75,observed,0.8369,0.875,0.5507,0.7903,blend,"고기·구이,분식·간편식,양식·세계음식"
2891397,39,음식점,한길정,제주특별자치도 서귀포시 중산간동로 8128-6,63578,126.5484040845,33.2639818043,"한길정은 중산간동로 서흥동 어린이 소공원 근처에 있다. 흑돼지 장작 철판구이 전문점으로 커다란 화구에 나무를 넣고 불을 피워 철판을 올려 구워 먹는 흑돼지가 별미이다. 흑돼지를 강한 불로 빠르게 구워 비린내 없이 육즙이 풍부하고 야외공간에서 장작불을 써서 정취가 색다르다. 2인 세트를 주문하면 오겹살, 목살, 전복과 새우가 나오고 함께 나오는 반찬도 철판에 구워 고기와 곁들여 먹기 좋다. 고기를 구운 후에 먹는 볶음밥도 별미이고 후식으로 제공되는 멸치국수와 동치미 소면도 인기가 많다.",Unknown,064-763-2816,10:00~22:00,오겹살,목살 / 냉면 / 동치미 등,가능,연중무휴,있음,Unknown,화장실: 있음,50,130,FD,음식,FD01,한식,FD010100,관광식당,20,100,60,10,40,0,60,45,75,category,0.816,,0.0,0.816,category,"고기·구이,해산물 요리,한식,면 요리"
2839916,39,음식점,한데모아 정실점,제주특별자치도 제주시 아연로 182 (오라이동),63147,126.5092139488,33.4700472992,"한데모아 정실점은 제주도청 근처 민오름 뒤편에 위치한 한식 전문점이다. 이곳은 제주 전통 음식인 접짝뼈국을 대표 메뉴로 내세우고 있다. 진하고 깊은 맛의 육수와 부드러운 고기가 조화를 이루어 제주 고유의 풍미를 느낄 수 있다. 신선한 재료를 사용하여 건강하고 정성스럽게 조리하여 한 끼 식사로 만족도가 높다. 접짝뼈국 외에도 직접 만든 돈까스, 김치나베, 흑돼지 뚝배기비빔밥 등 다양한 메뉴가 준비되어 있어 취향에 맞게 선택할 수 있다. 내부는 편안한 분위기로 가족, 친구와 함께 식사하기에 적합하다. 또한 제주도의 자연을 가까이 느낄 수 있는 민오름, 한라수목원, 방선문계곡 등 관광지가 인근에 위치해 있어 식사 후 가벼운 산책이나 여행을 즐기기에 좋다.",Unknown,064-749-2290,09:00~21:00 (마지막 주문 20:30),접짝뼈국,직접 만든 돈까스 / 김치나베 / 흑돼지 뚝배기비빔밥 등,가능,매주 월요일,Unknown,Unknown,Unknown,50,110,FD,음식,FD01,한식,FD010100,관광식당,50,90,30,40,20,0,60,45,75,category,0.816,,0.0,0.816,category,"제주 향토음식,고기·구이,한식"
2845383,39,음식점,한라산아래첫마을 영농조합법인,제주특별자치도 서귀포시 안덕면 산록남로 675,63524,126.3796367363,33.3279942898,"한라산아래첫마을은 제주 안덕면 광평리에 위치한 영농조합법인이 운영하는 메밀 전문 식당으로, 제주산 메밀을 주원료로 직접 제면한 다양한 요리를 선보이고 있다. 대표 메뉴로는 고소한 들기름 국수인 비비작작면을 비롯해 시원한 물냉면, 매콤한 비빔냉면, 그리고 제주 향토 음식인 조베기 등이 있으며, 정성스럽게 만든 메밀 요리들이 많은 이들의 입맛을 사로잡고 있다. 주변에 골프장이 밀집해 있어 골프 손님들 사이에서 입소문이 나기 시작했고, 현재는 표선 제주민속촌 내에도 분점을 두고 있다. 식당과 함께 운영되는 마을 카페는 식사 후 여유롭게 들르기 좋으며, 이곳에서는 다양한 메밀 가공 제품도 함께 만나볼 수 있다. 근처에는 방주교회와 본태박물관 같은 아름다운 여행지가 있어 식사와 함께 풍성한 여행을 즐기기에 좋다.",https://www.hallasan1950m.kr,064-792-8259,10:30~18:30 (마지막 주문 18:20),제주메밀 비비작작면,제주메밀 물냉면 / 한우맑은 곰탕 / 제주메밀 조베기 등,가능,연중무휴,있음,가능,화장실: 있음,50,130,FD,음식,FD01,한식,FD010100,관광식당,20,90,40,30,10,20,60,45,75,category,0.816,,0.0,0.816,category,"제주 향토음식,한식,면 요리"
655015,39,음식점,한라식당,제주특별자치도 제주시 광양9길 19,63208,126.5318096859,33.5004630751,"한라식당은 제주시 이도2동에 위치한 향토음식점으로, 제주시가 지정한 식단 개선 시범업소이다. 갈치국을 비롯해 옥돔뭇국, 성게국 등 제주 지역의 특색 있는 향토 음식을 선보이고 있으며, 제주산 식재료를 활용한 다양한 국물 요리를 제공한다. 제주 전통 음식의 맛과 지역 식문화를 경험할 수 있는 곳으로, 관광객뿐만 아니라 지역 주민들도 찾는 식당이다.",Unknown,010-2399-5006,- 09:00~18:00- 준비 시간 14:00~15:00- 마지막 주문 17:00,옥돔뭇국,갈치조림 / 성게미역국 / 생옥돔구이 등,가능,연중무휴,Unknown,Unknown,Unknown,50,110,FD,음식,FD01,한식,FD010100,관광식당,0,90,10,70,10,0,60,45,75,category,0.816,,0.0,0.816,category,"제주 향토음식,해산물 요리,한식"
2839938,39,음식점,한라향,"제주특별자치도 제주시 도남로 104 (도남동, 백록아파트)",63219,126.5279562849,33.4911897022,"한라향은 제주 도남동에 위치한 작고 아담한 한식당으로, 제주 지역 주민들과 여행객들에게 사랑받는 맛집이다. 이곳의 대표 메뉴는 배추를 넣어 시원하고 깊은 국물 맛을 자랑하는 각재기국이다. ‘각재기’는 제주어로 전갱이를 뜻하며, 신선한 전갱이가 들어가 시원하면서도 담백한 제주식 생선국의 진수를 느낄 수 있다. 각재기국은 제주 바다의 신선한 해산물과 배추가 어우러져 건강하고 깔끔한 맛을 자랑한다. 이외에도 멜국과 멜조림, 고등어 구이 등 제주도 특유의 로컬 음식 메뉴가 다양하게 준비되어 있어 제주 음식을 제대로 경험할 수 있다. 식당은 크지 않은 규모지만, 소박하고 정겨운 분위기 덕분에 편안하게 식사를 즐길 수 있는 공간이다.",Unknown,064-722-1003,- 월요일~토요일 08:00~20:30 / - 일요일 08:00~15:00,각재기국,멜국 / 멜조림 / 고등어 구이 등,불가능,매월 셋째 토요일,Unknown,Unknown,Unknown,50,110,FD,음식,FD01,한식,FD010100,관광식당,20,100,20,60,10,0,60,45,75,category,0.816,,0.0,0.816,category,"제주 향토음식,해산물 요리,한식"
2792539,39,음식점,한림칼국수 제주본점,제주특별자치도 제주시 한림읍 한림해안로 141,63032,126.2615172662,33.4155966307,"한림칼국수 제주 본점은 협재 해수욕장 인근에 있는 칼국수 전문점으로, 오랜 세월 한자리를 지켜오며 많은 단골을 만든 전통 맛집이다. 푸짐하고 가성비가 좋으며 아침 식사도 가능해서 아침부터 많은 손님이 찾는다. 메뉴는 4가지로 보말칼국수, 영양보말죽, 고기칼국수, 매생이바당전등이 있다. 대표 메뉴인 보말칼국수는 매생이가 들어간 덕에 걸쭉하며, 국물이 가볍지 않아 한 그릇만 먹어도 포만감이 느껴진다. 취향에 따라 청양고추를 넣어 먹어도 좋다.",https://www.instagram.com/hanrimkalgugsu,0507-1442-3371,[평일 / 토요일] / - 08:00~19:30 / - 마지막 주문 09:00 / [일요일] / - 08:00~15:30 / - 마지막 주문 15:00,보말칼국수,영양보말죽 / 고기칼국수 / 매생이바당전 등,가능,매주 수요일,있음,Unknown,화장실: 있음,50,110,FD,음식,FD01,한식,FD010100,관광식당,20,100,10,30,10,0,60,45,75,observed,0.9142,0.9464,0.7534,0.816,blend,"제주 향토음식,한식,면 요리"
404187,39,음식점,한성식당,제주특별자치도 서귀포시 성산읍 일출로 287,63643,126.934998093307,33.4631767178067,"한성 식당은 하얀 건물에 푸른색 간판을 올려 눈에 쉽게 띄는 식당이다. 이곳의 메뉴는 다금바리 회에서 오징어볶음까지 제주도 바다에서 나는 모든 재료를 다루고 있는데 제일 인기 있는 메뉴는 갈치 스페셜이다. 성산항에서 당일 들여오는 싱싱한 제주 은갈치의 다양한 맛을 보려면 한성 식당의 갈치 스페셜을 먹어봐야 한다. 갈치 스페셜은 갈치구이와 조림, 그리고 제주에서만 맛볼 수 있는 갈치회와 갈치 국을 세트로 하여 제공된다. 갈치 스페셜 외에도 다양하고 싱싱한 해산물 메뉴들을 제공한다.",Unknown,064-782-4646,08:30~17:00,갈치조림,해물전골 / 은갈치구이 / 옥돔구이 등,가능,설·추석※ 자세한 사항은 전화문의 요망,Unknown,가능,Unknown,50,130,FD,음식,FD01,한식,FD010100,관광식당,0,100,20,10,0,0,60,45,75,category,0.816,,0.0,0.816,category,"제주 향토음식,해산물 요리,회·물회·초밥,한식"
2906541,39,음식점,한형수정원,제주특별자치도 제주시 한림읍 옹포2길 44,63011,126.250219,33.396957,"한형수정원은 제주 서쪽 가볼만한곳 으로 협재포구 근처 협재리에 있다. 정원 안에 있는 카페는 2개 동으로 이루어진 테쉬폰 카페로 제주도의 독특한 건축양식을 재현하여 지었다. 또한, 찔레꽃정원으로 봄에 꽃구경 하기 좋으며 사계절 테마로 계절마다 다양한 꽃을 경험 할 수 있다. 정원에는 그랜드 피아노가 있는 소공연장이 있고, 복층구조의 정원, 가을에는 핑크뮬리 언덕, 전망대와 정원속 동굴 및 증류탑, 동백 쉼터 등 다양한 포토존과 즐길 거리가 많다. 정원 입장료가 있고 카페 이용 시에는 무료이다. 주변 여행지로 비양도, 협재해수욕장, 금능해수욕장 등이 있다.",Unknown,0507-1328-3350,10:00~18:00,한형수 밤라떼,레몬 케이크 / 백향과 에이드 / 바삭이 등,가능,연중무휴,Unknown,Unknown,Unknown,50,110,FD,음식,FD05,카페/ 찻집,FD050100,카페,80,60,90,50,50,10,60,45,75,category,0.8263,,0.0,0.8263,category,
2854403,39,음식점,함덕회춘,제주특별자치도 제주시 조천읍 신북로 489,63333,126.6624906317,33.5431583226,"함덕회춘은 제주 함덕우체국 근처에 위치한 한정식 맛집으로, 1940년대에 지어진 회춘의원 고옥을 개조한 식당이다. 과거에 사용되던 물건들을 활용해 식당 내부 곳곳에 빈티지한 감성을 더했으며, 깔끔하면서도 따뜻한 분위기의 인테리어가 인상적이다. 이곳에서는 제철 제주 식재료를 사용해 정갈하게 차려낸 가성비 좋은 한정식을 즐길 수 있다. 대표 메뉴인 회춘 9첩반상은 제주산 돔베고기와 고등어구이를 중심으로, 남도식 반찬과 국요리가 어우러져 푸짐하면서도 균형 잡힌 한 상을 선보인다. 식사를 마친 후에는 가까운 함덕해수욕장이나 제주신흥해수욕장을 함께 둘러보며 여유로운 시간을 보내기 좋다.",https://www.instagram.com/rejuvenation0410,0507-1428-8377,10:30~21:30 (준비시간 15:00~17:00),회춘 9첩반상,회춘 12첩반상 / 회춘의 추석반상 등,가능,매주 월요일,있음,Unknown,화장실: 있음,50,110,FD,음식,FD01,한식,FD010100,관광식당,30,90,70,40,10,0,60,45,75,observed,0.8864,0.9167,0.6988,0.816,blend,"제주 향토음식,고기·구이,해산물 요리,한식"
2844078,39,음식점,함쉐프키친,제주특별자치도 서귀포시 이어도로 217-4 (대포동),63543,126.4436553232,33.2420825647,"함쉐프키친은 서귀포 대포 주상절리 인근에 위치한 제주 짬뽕 맛집이다. 최상급의 재료만을 사용하고 재료를 아까지 않는다. 든든하게 먹을 수 있을 정도로 푸짐한 양이다. 또한, 최고의 한 끼를 만들기 위해 플레이팅에도 신경을 쓰고 있으며 물결 모양의 접시부터 조개를 연상시키는 식기에 음식을 정성스럽게 담아 제공한다. 이곳의 대표메뉴는 중문 신라호텔 15년 경력 셰프가 직접 개발한 레시피로 만든 짬뽕과 제주 흑돼지 돈까스이다. 인생짬뽕은 진하게 올라오는 불맛으로 식욕을 돋우는 국물이 일품이며 흑돼지 돈까스는 15년 경력의 양식셰프의 내공 있는 맛을 선사한다. 이외에도 바다를 가득 담은 듯한 바다볶음밥과 꾸덕한 로제스파게티 등의 메뉴도 준비되어 있어 다양하게 즐길 수 있다.",https://blog.naver.com/hhk0253,0507-1420-1142,- 11:00~21:00 / - 준비시간 15:00~17:00 / - 마지막 주문 20:00,소고기 왕갈비 인생짬뽕,함쉐프 스페셜 디너 코스 / 소고기 차돌박이 인생짬뽕 / 눈꽃치즈 흑돼지 돈까스 등,가능,매주 일요일,있음,Unknown,화장실: 있음,50,130,FD,음식,FD02,외국식,FD020100,중식,20,100,50,10,10,0,45,30,60,category,0.8477,,0.0,0.8477,category,"고기·구이,중식,양식·세계음식"
